"PillarOfSeasons","Fast|Running|V2Dir|Valid","de","185.215.238.138","9050",true,"185.215.238.138.dynamic-pppoe.dt.ipv4.wtnet.de"
"Unnamed","Running|Stable|V2Dir|Valid","nl","109.236.83.11","46810",true,"NULL"
"objectivemeninsky","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","135.181.99.59","9001",true,"cloud.nerdbynature.de"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","jp","126.241.81.146","9001",true,"softbank126241081146.bbtec.net"
"1D0ntHav3N1ckNam3","Fast|HSDir|Running|Stable|V2Dir|Valid","de","167.235.249.14","443",true,"static.14.249.235.167.clients.your-server.de"
"FalafelMutzpan","Fast|Running|V2Dir|Valid","il","195.20.17.8","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","gb","193.142.59.53","9000",true,"NULL"
"TV4663","Exit|Running|V2Dir|Valid","ar","186.134.181.99","9001",false,"NULL"
"marcuse2","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","fr","178.20.55.16","9001",true,"marcuse.nos-oignons.net"
"TV2469","Exit|Running|V2Dir|Valid","co","179.15.213.195","9001",false,"NULL"
"rocket","Fast|Running|V2Dir|Valid","de","144.31.251.55","9001",true,"NULL"
"heavy","Fast|Running|Valid","mx","64.177.80.235","888",true,"NULL"
"TORtuga","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","144.76.86.5","8080",true,"static.5.86.76.144.clients.your-server.de"
"toronto1","Fast|Running|Stable|Valid","us","192.18.159.101","9001",true,"NULL"
"souRelayNode","Running|StaleDesc|V2Dir|Valid","jp","150.249.188.191","9001",false,"fp96f9bcbf.knge310.ap.nuro.jp"
"kdot","Fast|Running|V2Dir|Valid","us","64.65.2.88","443",true,"NULL"
"Superfly","Fast|HSDir|Running|Stable|V2Dir|Valid","jp","133.242.146.78","9001",true,"host.nozoe.jp"
"relayon0185","Exit|Fast|Running|Stable|Valid","de","185.220.101.185","10185",true,"NULL"
"relayon0142","Exit|Fast|Running|Stable|Valid","de","185.220.101.142","10142",true,"NULL"
"relayon0183","Exit|Fast|Running|Stable|Valid","de","185.220.101.183","10183",true,"NULL"
"TV6576","Exit|Running|V2Dir|Valid","ar","181.229.171.234","9001",false,"NULL"
"DirtyRoger","Fast|Running|Stable|V2Dir|Valid","au","210.56.228.46","8443",true,"210-56-228-46.static.as58511.net"
"pewpew","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","49.13.209.64","9001",true,"static.64.209.13.49.clients.your-server.de"
"silentOnion","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","108.165.236.138","9001",true,"NULL"
"HelpCensoredOnes","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","lu","85.93.218.204","9001",true,"tor.localhost.lu"
"TORfuExit03","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","37.114.50.124","9001",true,"NULL"
"DigitalPiraTor","Fast|Running|Stable|V2Dir|Valid","ca","173.180.13.156","9001",true,"d173-180-13-156.bchsia.telus.net"
"Millerntor","Fast|Guard|Running|Stable|V2Dir|Valid","ch","141.227.158.95","8080",true,"fcstpau.li"
"Patr","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","188.165.136.211","8082",true,"NULL"
"ZNK999F","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","cz","78.80.158.218","433",true,"NULL"
"NTH30R5","Exit|Fast|Running|Stable|Valid","nl","192.42.116.182","9004",true,"30.tor-exit.nothingtohide.nl"
"o1g","Fast|Running|StaleDesc|V2Dir|Valid","hu","109.122.218.150","9001",true,"NULL"
"Doomereu1","Fast|Running|Stable|Valid","nl","192.42.116.187","9000",true,"35.tor-exit.nothingtohide.nl"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","ch","45.143.200.3","9100",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.95","143",true,"NULL"
"frodo","Fast|Guard|Running|Stable|V2Dir|Valid","dk","87.61.100.125","9003",true,"0x573d647d.static.cust.fastspeed.dk"
"meltdown262","Fast|HSDir|Running|Stable|V2Dir|Valid","gb","81.79.16.13","9001",true,"NULL"
"EnilnoEnterprise","Fast|Running|Stable|Valid","de","95.89.0.63","445",true,"ip5f59003f.dynamic.kabel-deutschland.de"
"CloudOasis","Fast|Running|Stable|V2Dir|Valid","us","104.200.17.42","443",true,"li795-42.members.linode.com"
"rico","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.211","443",true,"NULL"
"lakeshoreCrypto007","Fast|Running|Stable|V2Dir|Valid","us","45.41.204.203","9001",true,"NULL"
"Mawker0","Fast|Guard|Running|Stable|V2Dir|Valid","us","70.239.205.191","5564",false,"NULL"
"TheYOSH","Fast|Guard|Running|Stable|V2Dir|Valid","nl","95.98.233.95","9001",true,"95-233-98-95.ftth.glasoperator.nl"
"Nackedammen","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","81.235.31.196","9001",true,"81-235-31-196-no600.tbcn.telia.com"
"oimnidtxhetzner","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","116.203.127.203","9001",false,"mail.exonip.de"
"MyWatchBegins","Fast|Running|Stable|V2Dir|Valid","fr","217.154.2.162","443",true,"tor-2.mywatchbegins.xyz"
"london1","Fast|Running|Stable|Valid","se","141.147.113.149","9001",true,"NULL"
"Delphos","Exit|Fast|Running|Stable|Valid","us","23.137.255.85","9000",true,"NULL"
"Middleboi","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","78.141.211.44","443",true,"NULL"
"DeathToFascism","Fast|Guard|Running|Stable|V2Dir|Valid","md","5.181.1.83","443",true,"NULL"
"Zensursula","Fast|Guard|Running|Stable|V2Dir|Valid","de","62.113.200.81","444",true,"NULL"
"CipherGate","Fast|Running|Stable|V2Dir|Valid","za","155.93.229.107","9001",true,"NULL"
"FreeRelay","Exit|Running|V2Dir|Valid","nl","89.34.230.17","443",true,"NULL"
"Psyduck","Fast|HSDir|Running|Stable|V2Dir|Valid","za","102.130.113.42","9001",true,"NULL"
"relsb","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.14","443",true,"NULL"
"morchel","Exit|Fast|Running|Stable|Valid","at","109.70.100.5","9005",true,"tor-exit-anonymizer.appliedprivacy.net"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","nl","45.149.154.253","9000",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","144.126.133.74","8430",true,"NULL"
"hunter","Running|Stable|Valid","sg","5.104.81.79","33333",true,"vmi3017023.contaboserver.net"
"ATGRZ","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","at","213.33.114.214","443",true,"NULL"
"YoungSister","Fast|Guard|Running|Stable|V2Dir|Valid","us","172.245.23.98","8081",true,"NULL"
"yungbans","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.85","443",true,"NULL"
"NTH28R7","Exit|Fast|Running|Stable|Valid","nl","192.42.116.180","9006",true,"28.tor-exit.nothingtohide.nl"
"WanderingDwarfMiner","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","209.141.36.145","9001",true,"tor.arcoda.xyz"
"htx01","Fast|Guard|Running|Stable|V2Dir|Valid","es","79.112.39.251","8080",true,"NULL"
"atmosphere","Fast|Running|V2Dir|Valid","us","64.65.2.99","443",true,"NULL"
"ChickenCrawl","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","209.133.193.6","8443",true,"209-133-193-6.static.hvvc.us"
"JeffGerman","Fast|Guard|Running|Stable|V2Dir|Valid","de","159.195.58.26","443",true,"v2202511312506409576.hotsrv.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","2.58.56.93","7430",true,"NULL"
"armand","Fast|Running|V2Dir|Valid","us","64.65.2.93","443",true,"NULL"
"as214958tor2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","94.142.241.153","587",true,"tor1-8.ams1.as214958.net"
"shakeitoff","Fast|Running|V2Dir|Valid","de","217.160.194.125","443",true,"NULL"
"TORKeFFORG37","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","193.189.100.204","445",true,"NULL"
"youngscooter","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.35","443",true,"NULL"
"r0cket07i0","Exit|Fast|Running|Stable|Valid","se","45.84.107.74","443",true,"exit-07.tor.r0cket.net"
"therion","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","159.195.43.7","443",true,"therion.tanascius.com"
"wien","Fast|Guard|Running|Stable|V2Dir|Valid","fr","94.23.247.42","443",true,"ns381528.ip-94-23-247.eu"
"supercomputer","Fast|Running|V2Dir|Valid","de","85.215.160.111","44441",true,"ip85.215.160.111.pbiaas.com"
"relayonbeshaba","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.245","9000",true,"tor-exit-6.zbau.f3netze.de"
"Timex048","Fast|Running|Stable|Valid","us","69.173.187.109","9001",true,"NULL"
"diffie","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.154","443",true,"NULL"
"kokol","Fast|Running|V2Dir|Valid","ch","178.194.68.225","2660",false,"225.68.194.178.dynamic.cust.swisscom.net"
"Perplexed0419","Fast|Running|V2Dir|Valid","gb","178.79.154.219","443",true,"178-79-154-219.ip.linodeusercontent.com"
"spsnowflake","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.82.136.14","443",true,"NULL"
"fireboy","Fast|Running|V2Dir|Valid","us","64.65.2.240","443",true,"NULL"
"thorgodofhunger","Fast|HSDir|Running|Stable|V2Dir|Valid","fi","95.216.184.42","9001",true,"static.42.184.216.95.clients.your-server.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","89.58.26.216","7430",true,"NULL"
"addax","Fast|HSDir|Running|Stable|V2Dir|Valid","de","93.90.194.106","9001",true,"www.aclandia.fr"
"panoptykon","Fast|Guard|Running|Stable|V2Dir|Valid","pl","51.68.155.201","9001",true,"ns3129874.ip-51-68-155.eu"
"EUglowie","Fast|Guard|Running|Stable|V2Dir|Valid","es","212.227.230.211","9001",true,"ip212-227-230-211.pbiaas.com"
"lilwyte","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.191","443",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","194.32.107.163","9400",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.248","8430",true,"NULL"
"artikel10buc02","Exit|Fast|Running|Stable|Valid","ro","185.100.87.250","9002",true,"bucarest01.tor-exit.artikel10.org"
"OracleFreeKR","Fast|Running|Valid","us","168.107.54.232","8443",true,"NULL"
"FluffyMcSquirrel","Fast|Guard|Running|Stable|V2Dir|Valid","se","155.4.6.86","9001",true,"h-155-4-6-86.A444.priv.bahnhof.se"
"chrisrivers","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.166","443",true,"NULL"
"toratako","Running|V2Dir|Valid","jp","160.251.172.208","9001",true,"shoot.sh"
"tordelik","Fast|Running|V2Dir|Valid","fr","92.131.77.15","7002",true,"aamiens-551-1-10-15.w92-131.abo.wanadoo.fr"
"NTH24R5","Exit|Fast|Running|Stable|Valid","nl","192.42.116.176","9004",true,"24.tor-exit.nothingtohide.nl"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","it","57.131.13.45","9100",true,"vps-3b9f4616.vps.ovh.net"
"hayzycomr","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","82.165.230.191","8151",true,"dev.hayzy.com"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","124.198.131.191","8430",true,"NULL"
"TMTime","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","87.106.210.134","9001",true,"mail.tmtime.dev"
"PrincessShroob","Exit|Fast|Running|V2Dir|Valid","nl","89.99.115.4","8080",true,"89-99-115-4.cable.dynamic.v4.ziggo.nl"
"linsen","Exit|Fast|Running|Stable|Valid","at","109.70.100.6","9003",true,"tor-exit-anonymizer.appliedprivacy.net"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.80.158.93","9000",true,"NULL"
"EchoOfFreedom","Fast|Guard|Running|Stable|V2Dir|Valid","hu","37.221.212.150","443",true,"NULL"
"massari","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.187","443",true,"NULL"
"jaycritch","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.185","443",true,"NULL"
"TV5174","Exit|Running|V2Dir|Valid","mx","189.138.192.171","9001",false,"NULL"
"kramse02","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","dk","185.129.62.63","9001",true,"tor02.zencurity.com"
"debiansRelayTor","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","94.16.114.231","9001",true,"v2202102140705142254.bestsrv.de"
"SidNYGiants","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","77.68.20.86","443",true,"NULL"
"Bharatayuddha","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","85.131.116.205","455",true,"85-131-116-205.bb.dnainternet.fi"
"NTH37R3","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.189","9002",true,"37.tor-exit.nothingtohide.nl"
"TV9488","Exit|Running|V2Dir|Valid","us","108.26.25.59","9001",false,"pool-108-26-25-59.syrcny.fios.verizon.net"
"7DF785A8AF7E9BE685C","Fast|Guard|Running|Stable|V2Dir|Valid","cz","46.167.244.21","9001",false,"21.244.167.46.finalhosting.cz"
"merc","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","136.243.147.89","9100",true,"static.89.147.243.136.clients.your-server.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","194.26.192.77","143",true,"NULL"
"Unnamed","Fast|Running|Valid","nl","142.93.232.88","11443",false,"NULL"
"rocket","Fast|Running|V2Dir|Valid","de","144.31.98.206","9001",true,"NULL"
"YourRelayNickname","Fast|Running|V2Dir|Valid","gb","185.254.138.194","9001",false,"NULL"
"RiggsOceanlock","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","78.138.98.42","9001",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","pl","147.135.208.89","9100",true,"vps-9e36a7cd.vps.ovh.net"
"TV2443","Exit|Running|V2Dir|Valid","ar","181.14.57.212","9001",false,"host212.181-14-57.telecom.net.ar"
"DFRI67","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.37","9050",true,"NULL"
"TheMadHacker5Plaza","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","216.9.225.157","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","144.126.133.74","9000",true,"NULL"
"ThymeRelay","Fast|Guard|Running|Stable|V2Dir|Valid","us","99.124.185.197","443",true,"99-124-185-197.lightspeed.jcvlfl.sbcglobal.net"
"herbo","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.0.134","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","192.159.99.168","8100",true,"NULL"
"Lamia1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","135.148.27.19","443",true,"lamia1.brandonkuschel.com"
"TheGreatKing","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","80.66.135.123","9001",true,"NULL"
"prxMiddle01","Fast|Running|V2Dir|Valid","il","109.67.142.70","9001",false,"bzq-109-67-142-70.red.bezeqint.net"
"hobbitses","Fast|Running|Stable|Valid","se","185.154.110.37","9001",true,"NULL"
"torsp","Fast|Guard|Running|Stable|V2Dir|Valid","cz","147.229.177.166","9001",true,"odyssey.fit.vutbr.cz"
"TV4656","Exit|Running|V2Dir|Valid","us","24.185.100.32","9001",false,"ool-18b96420.dyn.optonline.net"
"bigl","Fast|Running|V2Dir|Valid","us","64.65.2.16","443",true,"NULL"
"pengy","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","it","185.56.171.94","9001",true,"pengy.lsd.cat"
"FightAntisemitism","Fast|Guard|Running|Stable|V2Dir|Valid","fr","82.165.149.134","443",true,"ip82-165-149-134.pbiaas.com"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.69","7430",true,"NULL"
"lunar7","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","203.55.81.1","19007",true,"NULL"
"Athena","BadExit|Fast|MiddleOnly|Running|Stable|Valid","in","143.110.247.195","9999",true,"NULL"
"pmddawn","Fast|Running|V2Dir|Valid","us","64.65.2.43","443",true,"NULL"
"Weltbank","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","147.135.214.61","2038",true,"weltbank.biz"
"fabfivefreddy","Fast|Running|V2Dir|Valid","us","64.65.2.52","443",true,"NULL"
"pastly01","Fast|Guard|Running|Stable|V2Dir|Valid","us","68.171.179.124","8234",true,"NULL"
"iDIDedittheconfig","BadExit|Fast|MiddleOnly|Running|Stable|Valid","de","94.159.98.53","9001",true,"NULL"
"DFRI100","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.81","9051",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.80.158.165","143",true,"NULL"
"burnedbean","Fast|Running|Valid","de","212.227.170.28","443",false,"ip212-227-170-28.pbiaas.com"
"privacyhandbuch","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","85.235.66.227","9091",true,"privacyhandbuch.de"
"Exits4Privacy","BadExit|Fast|MiddleOnly|Running|Stable|Valid","nl","192.76.160.131","20000",true,"NULL"
"doggieliccRel1","Fast|Running|Stable|V2Dir|Valid","fi","77.42.21.246","9001",true,"doggieli.cc"
"2mpe","Exit|Fast|Running|V2Dir|Valid","us","198.98.51.249","443",true,"NULL"
"LinkedInSucks","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","45.84.107.142","8443",true,"NULL"
"hnlexit5","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","72.235.129.116","7443",true,"dhcp-72-235-129-116.hawaiiantel.net"
"8lyWARGTU4wesrfy8i","Fast|Running|V2Dir|Valid","gb","176.58.121.159","9001",true,"li523-159.members.linode.com"
"chompski01","Fast|Guard|Running|Stable|V2Dir|Valid","us","166.70.98.20","443",true,"NULL"
"TV2755","Exit|Running|V2Dir|Valid","cl","191.115.218.70","9001",false,"NULL"
"GodIsOnYourSide","Fast|Running|Stable|Valid","us","155.138.220.194","443",true,"NULL"
"TV5111","Exit|Running|V2Dir|Valid","us","71.179.169.86","9001",false,"pool-71-179-169-86.bltmmd.fios.verizon.net"
"bananenmuffin","Fast|HSDir|Running|Stable|V2Dir|Valid","fi","46.62.159.107","9001",true,"tor-hel.sayanetworks.eu"
"annatesla","Exit|Fast|Running|Stable|Valid","nl","5.255.101.131","9001",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","51.77.132.82","9000",true,"ns3134799.ip-51-77-132.eu"
"Megalon","Fast|Guard|Running|Stable|V2Dir|Valid","de","84.19.176.161","443",true,"NULL"
"TV4476","Exit|Running|V2Dir|Valid","fr","90.3.155.53","9001",false,"lfbn-idf3-1-832-53.w90-3.abo.wanadoo.fr"
"shotgunshane","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.210","443",true,"NULL"
"RigaLatvia","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lv","195.123.212.113","1357",true,"NULL"
"skankhunt42de2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","89.168.115.220","443",true,"NULL"
"Freedomrelay","Fast|Running|V2Dir|Valid","es","90.74.187.82","9001",true,"82.pool90-74-187.dynamic.orange.es"
"artikel10ber69","Exit|Fast|Running|Stable|Valid","de","185.220.101.18","9001",true,"berlin01.tor-exit.artikel10.org"
"2kxRelay","Fast|Running|V2Dir|Valid","de","92.218.244.229","110",true,"ipservice-092-218-244-229.092.218.pools.vodafone-ip.de"
"HillbillyerRelay03","Fast|Running|Stable|V2Dir|Valid","au","43.229.63.4","443",true,"guide-lady.bnr.la"
"krypton","Fast|HSDir|Running|Stable|V2Dir|Valid","us","147.81.112.116","9001",true,"dhcp-147-81-112-116.hawaiiantel.net"
"torionic","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","51.195.41.230","443",true,"torionic.xonumi.com"
"DogeRelay4","Fast|Running|Stable|V2Dir|Valid","us","67.81.164.219","9004",true,"ool-4351a4db.dyn.optonline.net"
"TorRelay2b","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.58.5.0","587",true,"tor-relay-2.axstet.de"
"Unnamed","Fast|Running|V2Dir|Valid","de","84.191.173.81","9001",true,"p54bfad51.dip0.t-ipconnect.de"
"DFRI123","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.80","9050",true,"tor-exit-read-me.dfri.se"
"stracchino","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","it","64.190.76.10","9001",true,"stracchino.exit.osservatorionessuno.org"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","it","147.45.51.193","9100",false,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","94.72.104.135","9000",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.80.158.167","7100",true,"NULL"
"wastedspace","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","lu","107.189.7.168","8443",true,"NULL"
"eo191","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.191","443",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","178.17.58.241","9100",true,"NULL"
"TorHet3","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","5.9.14.30","143",true,"static.30.14.9.5.clients.your-server.de"
"TheKid2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","31.14.252.98","9001",true,"NULL"
"AntsySeptum","Fast|Guard|Running|Stable|V2Dir|Valid","de","45.12.200.208","7001",true,"NULL"
"cryShell02","Fast|Running|V2Dir|Valid","de","89.182.24.152","9001",true,"a89-182-24-152.net-htp.de"
"prsv","Exit|Fast|Running|Stable|V2Dir|Valid","dk","89.185.80.94","9300",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.141.215.169","143",true,"NULL"
"GnawedTongue","Fast|Running|Stable|V2Dir|Valid","au","14.202.134.237","9001",true,"14-202-134-237.static.tpgi.com.au"
"MetalsAU","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","is","93.95.231.110","9001",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","it","147.45.51.193","9000",false,"NULL"
"NoPrivacy","Fast|Running|V2Dir|Valid","us","104.168.35.199","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.234","9100",true,"NULL"
"NTH27R5","Exit|Fast|Running|Stable|Valid","nl","192.42.116.179","9004",true,"27.tor-exit.nothingtohide.nl"
"Bogfish","Fast|Running|Valid","ch","103.63.30.231","443",false,"NULL"
"Jasnah","Fast|Running|Stable|V2Dir|Valid","us","23.151.76.11","9001",true,"NULL"
"Nicosia","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","195.154.200.146","8080",true,"paphos.onion.pt"
"Unnamed","Fast|Running|V2Dir|Valid","us","74.208.182.78","9001",true,"NULL"
"3vu","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","84.46.79.141","443",true,"84.46.79.141.static-pppoe.dt.ipv4.wtnet.de"
"zwiebelfoo2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.58.33.214","443",true,"v2202202167652178945.megasrv.de"
"fluffypancakes003nl","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.227.70.177","443",true,"NULL"
